,id,name,status,formed_in,genre,theme,active,ended_in,country
10828,34248,Spawned by Rot,Split-up,2003.0,Brutal Death Metal/Grindcore,Violence,2003-2007,2007,Canada
10829,34249,Spazmic,Active,2008.0,Brutal Death Metal/Goregrind/Noise,Drugs,2008-2022,2022,United States
10830,34252,Spectral Realms,Active,2003.0,Melodic Black/Death Metal,Inner Visions,2003-2022,2022,Greece
10831,34256,Sphinctral Impalement,Active,2008.0,Brutal Death Metal/Goregrind,Death,2008-2022,2022,United States
10832,34257,Spinal Shiver,Split-up,2003.0,Gothic/Atmospheric Death Metal,Inner Torments,2003-2007,2007,Italy
10833,34260,Spire,Active,2002.0,Progressive Death Metal/Metalcore,Conceptual Philosophy/Stories,2002-2022,2022,United States
10834,34264,Spiritual Dissection,Active,2002.0,Technical Brutal Death Metal/Grindcore,Sex,2002-2022,2022,France
10835,34265,Spiritual Laceration,On hold,2007.0,Brutal Death Metal/Grindcore,Christianity,2007-2022,2022,Colombia
10836,34268,Splattered,Active,2014.0,Brutal Death Metal/Grindcore,Death,2014-2022,2022,Spain
10837,34271,Spleen Saint,Split-up,2004.0,Melodic Black/Death Metal,Blasphemy,2004-2012,2012,Sri Lanka
10838,34278,Stained Blood,Active,2006.0,Melodic Dark/Death Metal,Death,2006-2022,2022,Finland
10839,34281,Stand Through the Agony,Active,2009.0,Deathcore/Melodic Death Metal,Society,2009-2022,2022,Guatemala
10840,34283,Starless Aeon,Active,2011.0,Death/Thrash/Black Metal,War,2011-2022,2022,Germany
10841,34287,State of Emergency,Active,2006.0,Melodic Death/Thrash Metal,Politics,2006-2022,2022,Taiwan
10842,34289,State:Chaos,Split-up,2006.0,Melodic Death Metal with Groove influences,Chaos,2006-2015,2015,Netherlands
10843,34291,StationEleven,Active,2002.0,Melodic Thrash/Death Metal,Insanity,2002-2022,2022,Greece
10844,34292,Statius,Split-up,2007.0,Neoclassical Melodic Death/Power Metal,Nature,2007-2011,2011,United States
10845,34293,Stemfade,Split-up,2005.0,Melodic Death Metal/Metalcore,Life,2005-2009,2009,Russia
10846,34297,Stickoxydal,Split-up,2003.0,Brutal Death Metal/Grindcore,Gore,2003-2011,2011,Belarus
10847,34299,Stigma,Split-up,2000.0,Melodic Death Metal/Deathcore,Violence,2000-2012,2012,Italy
10848,34300,Stigma Sphere,Active,2008.0,Melodic Thrash/Death Metal,Life,2008-2022,2022,Portugal
10849,34311,Ston'd,Active,2006.0,Melodic Death Metal/Metalcore,Political Themes,2006-2022,2022,India
10850,34315,Stoned God,Active,2013.0,Progressive/Death/Groove Metal,Society,2013-2022,2022,Germany
10851,34317,Storm,Split-up,2005.0,Symphonic Black/Death Metal,War,2005-2009,2009,Macedonia
10852,34324,Stresslord,Active,2003.0,Death/Thrash Metal| Hardcore,Mankind,2003-2022,2022,United States
10853,34325,Strict Vincent,Active,1999.0,Melodic Death Metal/Mathcore,Individuality,1999-2022,2022,Australia
10854,34330,Structured to Collapse,Split-up,2007.0,Technical Death Metal/Hardcore,Death,2007-2012,2012,United States
10855,34334,Strykjärn,Active,2007.0,Metalcore/Death/Thrash Metal,Social injustice,2007-2022,2022,Sweden
10856,34338,Stygian Eternity,Active,2009.0,Melodic Death/Doom Metal,Sorrow,2009-2022,2022,Russia
10857,34352,Sudden Death,Split-up,1997.0,Black/Death/Thrash Metal,Alternate,1997-2012,2012,Hungary
10858,34355,Suffer the Pain,Active,2012.0,Death Metal/Crust Punk,World Destruction,2012-2022,2022,Sweden
10859,34356,Suffer the Silence,Active,2005.0,Progressive Death/Doom Metal,Regret,2005-2022,2022,United States
10860,34359,Suffering,Active,2014.0,Speed/Thrash/Death Metal,Death,2014-2022,2022,Mexico
10861,34360,Sufferkunt,Split-up,1999.0,Brutal Death Metal/Grindcore,Death,1999-2012,2012,Australia
10862,34365,Sukkuba,Active,2008.0,Goregrind/Brutal Death Metal,Sex,2008-2022,2022,Russia
10863,34371,Summon the Crows,Active,2000.0,Crustcore/Death/Thrash Metal,Death,2000-2022,2022,Norway
10864,34372,Sun Dried Intestines,Active,2006.0,Brutal Death Metal/Grindcore,Serial Killers,2006-2022,2022,Australia
10865,34375,Sundone,Active,2001.0,Gothic/Black/Death Metal,Death,2001-2022,2022,Hungary
10866,34376,Sunrise,Split-up,1995.0,Melodic Death Metal/Metalcore,Society,1995-2006,2006,Poland
10867,34377,Suntorn,Active,2010.0,Brutal Death Metal/Deathcore,Violence,2010-2022,2022,United States
10868,34379,Suotana,Active,2005.0,Melodic Black/Death Metal,Death,2005-2022,2022,Finland
10869,34381,Super Massive Black Holes,Active,2010.0,Progressive Death Metal with Jazz influences,Space,2010-2022,2022,Canada
10870,34384,Suppurated,Active,2001.0,Brutal Death Metal/Grindcore,Gore,2001-2022,2022,Italy
10871,34387,Surtur,Split-up,2002.0,Melodic Death/Black Metal,Death,2002-2006,2006,Belgium
10872,34394,Svin Killer,Active,2008.0,Brutal Death Metal/Goregrind,Human Degradation,2008-2022,2022,Ukraine
10873,34395,Swallow the Sun,Active,2000.0,Melodic Doom/Death Metal,Death,2000-2022,2022,Finland
10874,34398,Sweet Heart of a Berzerk,Active,2005.0,Melodic Death/Gothic/Industrial Metal,Love,2005-2022,2022,Germany
10875,34401,Sworn to Remember,Active,2011.0,Melodic Death Metal/Metalcore,Inner struggles,2011-2022,2022,United States
10876,34402,Syconaut,Active,1999.0,Melodic Death/Groove Metal,Misanthropy,1999-2022,2022,Sweden
10877,34404,Sylosis,Active,2000.0,Melodic Death/Thrash Metal,Human eradication,2000-2022,2022,United Kingdom
10878,34406,Sylvatica,Active,2009.0,Melodic Death/Folk Metal,Swamps,2009-2022,2022,Denmark
10879,34407,Symbol of Obscurity,Active,2003.0,Melodic Death/Thrash Metal,Hatred,2003-2022,2022,Russia
10880,34409,Symbolik,Active,2010.0,Technical/Melodic Death Metal,Hatred,2010-2022,2022,United States
10881,34410,Sympathy,Active,1991.0,Technical Death/Symphonic Metal,Christianity,1991-2022,2022,Canada
10882,34411,Sympherium,Active,2011.0,Symphonic Black/Death Metal,Philosophy,2011-2022,2022,Brazil
10883,34414,Symphony in Acrimony,Active,2007.0,Black/Death/Progressive Metal,Meditation,2007-2022,2022,United States
10884,34415,Symphony of Hate,Split-up,2007.0,Melodic Death/Power Metal,Hatred,2007-2010,2010,Italy
10885,34416,Symphotheria,Active,2006.0,Symphonic Death/Black Metal,Apocalypse,2006-2022,2022,Russia
10886,34417,Symptoms of Insanity,Active,2011.0,Progressive/Melodic Death Metal,Love,2011-2022,2022,United States
10887,34420,Synchronic,Active,2001.0,Progressive Death/Thrash Metal,Society,2001-2022,2022,Germany
10888,34421,Syndemic,Active,2011.0,Progressive/Melodic Death Metal,Surrealism,2011-2022,2022,Germany
10889,34422,Synergic Ire,Active,2012.0,Blackened Death Metal/Deathcore,Mental illnesses,2012-2022,2022,United States
10890,34424,Synesthesia,Active,2009.0,Progressive/Technical Death Metal,Frustration,2009-2022,2022,United States
10891,34425,Synkletos,Active,1995.0,Melodic Doom/Death Metal,Esotherics,1995-2022,2022,Russia
10892,34436,Syringe,Active,2000.0,Melodic Black/Death Metal,Christianity,2000-2022,2022,United States
10893,34437,System Divide,Split-up,2008.0,Melodic Death Metal/Metalcore,Societal Materialism,2008-2014,2014,International
10894,34440,Sárspell,Split-up,2013.0,Melodic Black/Death Metal,Remorse,2013-2016,2016,Australia
10895,34445,Talamyus,Active,2002.0,Melodic Death/Thrash Metal,War,2002-2022,2022,Canada
10896,34448,Talrak,Active,2014.0,Melodic Death/Black Metal,Mental illness,2014-2022,2022,Brazil
10897,34450,Tantal,Active,2004.0,Melodic Death/Thrash Metal,Depression,2004-2022,2022,Russia
10898,34451,Tape Worm Death,Active,2006.0,Black/Death/Thrash Metal,Satanism,2006-2022,2022,United Kingdom
10899,34454,Tarim,Active,2011.0,Melodic Black/Death Metal,Philosophical,2011-2022,2022,United States
10900,34456,Tash,Active,2010.0,Melodic Black/Death Metal,Fear,2010-2022,2022,United States
10901,34460,Taste of Fear,Split-up,1991.0,Death Metal/Grindcore/Crust,Politics,1991-2004,2004,United States
10902,34467,Tectum,Active,2006.0,Gothic/Doom/Death Metal,Life,2006-2022,2022,Ukraine
10903,34470,Temnein,Active,2009.0,Progressive/Melodic Death Metal,Philosophy,2009-2022,2022,France
10904,34473,Tempestade H.C.M.,Split-up,2004.0,Black/Death/Thrash Metal,Death,2004-2008,2008,Brazil
10905,34477,Temple of Demigod,Active,2014.0,Symphonic Black/Death Metal,Evil,2014-2022,2022,Armenia
10906,34481,Tenebris,Active,2002.0,Melodic Black/Death Metal,Evil,2002-2022,2022,Russia
10907,34483,Tengger Cavalry,Active,2010.0,Melodic Death/Folk Metal,Tengrism,2010-2022,2022,China
10908,34485,Tenshy of Death,Active,2005.0,Symphonic Gothic/Melodic Death Metal,Christianity,2005-2022,2022,Peru
10909,34489,Teratoma,Split-up,2007.0,Melodic Death/Thrash Metal,Apocalypse,2007-2010,2010,United States
10910,34490,Terbio,Active,2004.0,Melodic Death/Groove Metal,Hate,2004-2022,2022,Cuba
10911,34492,Terminal Descent,Split-up,1997.0,Progressive Death/Thrash Metal,Philosophical,1997-2007,2007,United States
10912,34494,Terminal Prospect,Active,2005.0,Melodic Thrash/Death Metal,Life,2005-2022,2022,Sweden
10913,34495,Terminally Your Aborted Ghost,Split-up,2001.0,Brutal Death Metal/Mathcore,Gore,2001-2008,2008,United States
10914,34496,Terracide,Active,2013.0,Melodic Death/Power Metal,Video Games,2013-2022,2022,United States
10915,34498,Terrible Sickness,Active,2010.0,Brutal Death Metal/Grindcore,Gore,2010-2022,2022,Germany
10916,34500,Terror 2000,Active,1999.0,Thrash/Melodic Death Metal,Violence,1999-2022,2022,Sweden
10917,34502,Terrorama,Active,2001.0,Death/Thrash/Black Metal,Anti-Religion,2001-2022,2022,Sweden
10918,34504,Terrorist,Active,1992.0,Grindcore/Brutal Death Metal,Violence,1992-2022,2022,Argentina
10919,34506,Tessitura,Active,2008.0,Melodic Death Metal/Metalcore,Battle,2008-2022,2022,Canada
10920,34508,Tetragrammacide,Active,2012.0,Black/Death Metal| Noise,Chaos,2012-2022,2022,India
10921,34510,Thaclthi,Active,2012.0,Black/Death/Doom Metal,Prophecies,2012-2022,2022,Italy
10922,34513,Thamuzifer,Active,2005.0,Melodic Black/Death Metal,Satanism,2005-2022,2022,Mexico
10923,34515,The Abodox,Active,1998.0,Technical Death Metal/Grindcore,Nonsense,1998-2022,2022,United States
10924,34526,The Approach and the Execution,Active,2009.0,Melodic Death/Power Metal,Fantasy,2009-2022,2022,United States
10925,34530,The Architect of Nightmares,Active,2014.0,Melodic Death/Thrash Metal,Irreligious Scented Topics,2014-2022,2022,Mexico
10926,34536,The Astroplex,Active,2014.0,Progressive/Melodic Death Metal,Science fiction,2014-2022,2022,Canada
10927,34539,The Autumn League,Active,2012.0,Atmospheric Death/Black Metal,Christianity,2012-2022,2022,Australia
10928,34540,The Autumn Offering,On hold,1999.0,Melodic Death Metal/Metalcore,Inner Struggles,1999-2010,2010,United States
10929,34542,The Avulsion,Active,2010.0,Technical Death Metal/Grindcore,Death,2010-2022,2022,Canada
10930,34544,The Batallion,Active,2006.0,Blackened Death/Thrash Metal,Death,2006-2022,2022,Norway
10931,34545,The Battle Within,Active,2008.0,Melodic Death Metal/Deathcore,Darkness,2008-2022,2022,United States
10932,34550,The Belonging,Active,1998.0,Melodic Black/Death Metal,Death,1998-2022,2022,United Kingdom
10933,34551,The Berzerker,Split-up,1995.0,Industrial Death Metal/Grindcore,Misanthropy,1995-2010,2010,Australia
10934,34552,The Bizarre Blue Spectre,Active,2003.0,Industrial Death/Doom Metal,Spirits,2003-2022,2022,Spain
10935,34554,The Black Covered Distance,Active,2006.0,Melodic Death Metal/Metalcore,Life,2006-2022,2022,Russia
10936,34559,The Body Farm,Active,2009.0,Brutal/Technical Death Metal,Serial killers,2009-2022,2022,United Kingdom
10937,34560,The Brood,Active,2014.0,Death Metal/Grindcore/Punk,Political,2014-2022,2022,United Kingdom
10938,34561,The Brothers Highhorse,Split-up,2008.0,Blackened Death Metal/Deathcore,Aliens,2008-2014,2014,United States
10939,34563,The Burial,Active,2006.0,Technical Death Metal/Metalcore,Christianity,2006-2022,2022,United States
10940,34564,The Burning,Active,2005.0,Groove/Death/Thrash Metal,Death,2005-2022,2022,Denmark
10941,34566,The Cellts,Split-up,1997.0,Gothic/Doom/Death Metal,Future,1997-1999,1999,Brazil
10942,34568,The Chosen,Unknown,2000.0,Blackened Death/Thrash Metal,Dutch History,2000-2009,2009,Netherlands
10943,34570,The Concubine,Split-up,2003.0,Technical Death Metal/Metalcore,Violence,2003-2009,2009,United States
10944,34572,The Creatures from the Tomb,Active,2012.0,Goregrind/Brutal Death Metal,Horror,2012-2022,2022,Germany
10945,34573,The Crescent and the Cross,Active,2005.0,Death/Black/Thrash Metal,Death,2005-2022,2022,United States
10946,34574,The Crescents,Active,2004.0,Melodic Death/Black Metal,Gothic,2004-2022,2022,South Korea
10947,34583,The Darkest Red,Active,2006.0,Melodic Death Metal/Metalcore,Hate,2006-2022,2022,Netherlands
10948,34584,The Dead,Active,2014.0,Melodic Death Metal/Metalcore,Death,2014-2022,2022,Sweden
10949,34586,The Dead Normality,Split-up,2007.0,Melodic Thrash/Death Metal,The horrors and heroes of World War II,2007-2013,2013,Netherlands
10950,34587,The Dead of Tarawa,Active,2005.0,Melodic Death Metal/Metalcore,Life,2005-2022,2022,Canada
10951,34592,The Depths,Active,2012.0,Blackened Death Metal/Deathcore,Violence,2012-2022,2022,United States
10952,34594,The Devils of Loudun,Active,2009.0,Symphonic/Melodic Death Metal,Fantasy,2009-2022,2022,United States
10953,34596,The Divining,Split-up,2003.0,Blackened Melodic Death Metal/Metalcore,Blood,2003-2008,2008,United States
10954,34597,The Doomsday Prophecy,Active,2008.0,Melodic Death Metal/Metalcore,Life,2008-2022,2022,United States
10955,34599,The Downspiral to Hell,Active,2004.0,Black/Death/Experimental Metal,Kevendithas,2004-2022,2022,Spain
10956,34600,The Dr. Orphyus Project,Active,2001.0,Death Metal/Experimental/Jazz,Comics,2001-2022,2022,United States
10957,34604,The Empty Tomb,Split-up,2009.0,Brutal Death Metal/Grindcore,Christianity,2009-2011,2011,United States
10958,34607,The Ergot,Active,2008.0,Melodic Death/Doom Metal,Despair,2008-2022,2022,Italy
10959,34611,The Eyes,Split-up,2004.0,Melodic Death Metal/Metalcore,Suffering,2004-2012,2012,Spain
10960,34612,The Eyes of a Traitor,On hold,2006.0,Melodic Death Metal/Metalcore,Misery,2006-2022,2022,United Kingdom
10961,34613,The Fall of Every Season,Active,2004.0,Atmospheric Doom/Death Metal,Sorrow,2004-2022,2022,Norway
10962,34630,The God of War,Split-up,2008.0,Brutal Death Metal/Grindcore,War and Destruction,2008-2010,2010,Thailand
10963,34632,The Gods Themselves,Active,2010.0,Death/Black/Thrash Metal,Alcohol,2010-2022,2022,United States
10964,34634,The HAARP Machine,Active,2007.0,Progressive Death Metal/Metalcore,Politics,2007-2022,2022,United Kingdom
10965,34635,The Halfchicken,Active,2002.0,Death/Thrash/Groove Metal,Social Issues,2002-2022,2022,Spain
10966,34636,The Happiness Cage,Active,2013.0,Black/Doom/Death Metal,Oblivion,2013-2022,2022,Russia
10967,34638,The Hartford Circus Fire,Active,2006.0,Blackened Death Metal/Metalcore,Weed,2006-2022,2022,United States
10968,34640,The Haunted,Active,1996.0,Melodic Death/Groove Metal,Violence,1996-2022,2022,Sweden
10969,34648,The Kennedy Veil,Active,2009.0,Technical/Brutal Death Metal,War,2009-2022,2022,United States
10970,34654,The Language of Thought Hypothesis,Active,2006.0,Metalcore/Melodic Death Metal,Phylosophical,2006-2022,2022,Slovenia
10971,34655,The Last Felony,Active,2005.0,Technical Death Metal/Metalcore,Misanthropy,2005-2022,2022,Canada
10972,34661,The Leviathan,Active,2011.0,Progressive Black/Death Metal,Sci-fi Movies,2011-2022,2022,United Kingdom
10973,34662,The Leviathan's Mandible,Split-up,2004.0,Experimental Death Metal/Grindcore,Personal Struggles,2004-2012,2012,United States
10974,34665,The Ludovico Technique,Split-up,2003.0,Melodic Death Metal/Grindcore,Instrumental,2003-2009,2009,United States
10975,34668,The Marion Crane Murder,Active,2006.0,Crossover| Death Metal| Metalcore,Murder,2006-2022,2022,United States
10976,34674,The Morning Star,Active,2006.0,Progressive/Death/Thrash Metal,Mythology,2006-2022,2022,Hungary
10977,34678,The Nephilim Terror,Active,2009.0,Melodic Death/Black Metal,Sci-fi horror,2009-2022,2022,United States
10978,34679,The Nihilist,Active,2010.0,Melodic Death/Doom Metal,Depression,2010-2022,2022,Australia
10979,34680,The Nine Orders of Angels,Split-up,2002.0,Melodic Death Metal/Metalcore,Inner Struggles,2002-2007,2007,United States
10980,34684,The NULLL Collective,Active,2009.0,Funeral Doom/Death Metal,Death,2009-2022,2022,International
10981,34685,The Odious Construct,Active,2015.0,Progressive/Melodic Death Metal,Hallucinations,2015-2022,2022,United States
10982,34691,The Paradox Complex,Active,2013.0,Grindcore/Brutal Death Metal,Anti-Mainstream,2013-2022,2022,United States
10983,34692,The Parish,Active,2009.0,Doom/Death/Stoner Metal,Drugs,2009-2022,2022,United States
10984,34697,The Phantom in the Woodwork,Split-up,2011.0,Progressive Death Metal/Metalcore,Wild West,2011-2012,2012,United States
10985,34699,The Polo Hypocrisy,Split-up,2004.0,Melodic Death Metal with Hardcore elements,Comic Books,2004-2007,2007,Canada
10986,34713,The Revenge Project,Active,2000.0,Progressive Black/Death Metal,Darkness,2000-2022,2022,Bulgaria
10987,34714,The Rising Storm,Active,2014.0,Groove/Thrash/Death Metal,Misanthropy,2014-2022,2022,Poland
10988,34718,The Schoenberg Automaton,Active,2009.0,Technical Death Metal/Deathcore,Existence,2009-2022,2022,Australia
10989,34721,The Senseless,Active,2007.0,Progressive Death Metal/Grindcore,Work,2007-2022,2022,Australia
10990,34722,The Seraphim Veil,Active,2011.0,Technical Death Metal/Deathcore,Hate,2011-2022,2022,Australia
10991,34726,The Shadeless Emperor,Active,2009.0,Epic/Melodic Death Metal,Fantasy,2009-2022,2022,Greece
10992,34727,The Shape,Active,2006.0,Melodic Death Metal/Metalcore,Life,2006-2022,2022,United States
10993,34730,The Slaughterhouse,Active,2004.0,Brutal Death Metal/Goregrind,Necrophilia porn,2004-2022,2022,Brazil
10994,34731,The Slow Death,Active,2007.0,Funeral Doom/Death Metal,Death,2007-2022,2022,Australia
10995,34732,The Sorrow,Active,2005.0,Melodic Death Metal/Metalcore,Spirituality,2005-2022,2022,Austria
10996,34735,The Sullen Route,Active,2008.0,Melodic Doom/Death Metal,Loss of hope,2008-2022,2022,Russia
10997,34738,The Thin and the Fat Guy's,Active,2010.0,Melodic Death Metal/Metalcore,Narcissism,2010-2022,2022,Belgium
10998,34744,The Vala,On hold,2006.0,Melodic Death/Viking Metal,Vikings,2006-2011,2011,United States
10999,34747,The Way of Purity,Active,2009.0,Melodic Death Metal/Metalcore,Animal Liberation,2009-2022,2022,Unknown
11000,34749,The Wild Hunt,Active,2011.0,Melodic Death/Black Metal,Norse mythology,2011-2022,2022,Canada
11001,34750,The World We Knew,Split-up,2004.0,Melodic Death Metal/Metalcore,Life in general,2004-2013,2013,United States
11002,34752,The Ziggurat,Active,1998.0,Death/Heavy/Thrash Metal,Sumerian,1998-2022,2022,United States
11003,34754,Thee Art of Torture,Active,2005.0,Brutal Death Metal/Grindcore,Gore,2005-2022,2022,United States
11004,34755,Thee Orakle,Split-up,2004.0,Death/Doom/Gothic Metal,Depression,2004-2013,2013,Portugal
11005,34758,Theophagy,Active,2007.0,Symphonic/Melodic Death Metal,Religion,2007-2022,2022,United States
11006,34759,Theorem of Pain,Split-up,2000.0,Thrash/Power/Melodic Death Metal,social criticism,2000-2009,2009,Spain
11007,34760,Therein,Active,2006.0,Melodic Death/Thrash Metal,Death,2006-2022,2022,Germany
11008,34761,Thergothon,Split-up,1990.0,Funeral Doom/Death Metal,Nature,1990-1993,1993,Finland
11009,34767,Thirdmoon,Active,1994.0,Melodic Death/Black Metal,Morals,1994-2022,2022,Austria
11010,34769,Thirteen O' Clock,Active,2010.0,Technical Death Metal/Deathcore,Religion,2010-2022,2022,Indonesia
11011,34774,This New Hell,Active,2011.0,Melodic Death/Groove Metal,Inner struggles,2011-2022,2022,Mexico
11012,34777,ThiSidUp,Split-up,1999.0,Alternative/Experimental Death Metal,Feelings,1999-2005,2005,Brazil
